datetime,open,high,low,close,volume
2020-08-10,5010.59,7199.0,3000.0,6660.0,6730.912759
2020-08-17,6676.25,16668.99,6340.28,12571.37,15725.080714
2020-08-24,12571.36,38855.31,12157.16,31677.95,18836.332532
2020-08-31,31667.25,39690.0,18056.43,23797.1,23315.739434
2020-09-07,23806.26,43966.31,20500.0,36893.01,15584.659832
2020-09-14,36850.05,42250.05,26200.0,28071.33,14357.829109
2020-09-21,28071.33,34204.24,20275.1,30621.02,17211.442659
2020-09-28,30631.08,31450.0,15993.82,19149.94,21222.122972
2020-10-05,19149.89,20500.0,12260.0,16900.0,34022.422033
2020-10-12,16900.0,17530.0,13120.0,15427.68,17109.942902
2020-10-19,15429.8,15645.0,12720.07,14297.0,16442.299595
2020-10-26,14289.81,14573.88,9635.55,10689.46,20242.007052
2020-11-02,10689.31,17500.0,7451.36,15108.29,60411.008822
2020-11-09,15102.44,19350.0,13883.34,17606.9,48343.658351
2020-11-16,17606.68,29890.0,16971.42,24419.04,59240.274646
2020-11-23,24454.35,26339.37,18228.6,24600.71,31624.200507
2020-11-30,24624.95,31780.41,24166.0,28794.24,23101.443867
2020-12-07,28797.57,29405.78,22051.01,26341.06,13818.588624
2020-12-14,26357.24,28880.0,24151.11,26114.07,12970.404003
2020-12-21,26089.18,27102.35,18360.97,22785.06,14933.273471
2020-12-28,22785.06,24989.0,20382.88,23879.16,11584.990853
2021-01-04,23883.05,39939.23,22000.0,33982.73,32700.160645
2021-01-11,33966.46,36863.97,25250.0,34544.73,24575.472281
2021-01-18,34537.91,40333.87,26013.0,32200.52,14916.072389
2021-01-25,32195.81,33500.0,26960.4,30114.54,9639.319673
2021-02-01,30158.47,34985.72,29151.03,30866.54,10495.401791
2021-02-08,30866.61,52880.0,30243.85,43369.16,19973.977704
2021-02-15,43394.53,48078.09,38010.0,43097.2,11267.185571
2021-02-22,43097.2,43196.85,27437.73,30722.16,10801.693234
2021-03-01,30760.73,39313.86,30022.42,39133.02,5404.513756
2021-03-08,39141.42,42450.0,34832.27,35827.51,6083.627283
2021-03-15,35814.81,37538.02,33150.51,35345.55,3987.576502
2021-03-22,35332.32,35921.61,29784.47,32608.04,3276.055695
2021-03-29,32614.78,39999.0,32343.78,37589.82,4557.078747
2021-04-05,37575.89,49050.0,35972.18,45024.95,7809.055534
2021-04-12,45024.95,54500.0,41655.56,53464.77,9705.956712
2021-04-19,53427.48,57497.6,37644.79,39759.1,9098.722533
2021-04-26,39795.0,50639.11,39509.35,48513.34,4062.038704
2021-05-03,48516.39,57878.25,48479.53,53360.52,5872.437277
2021-05-10,53360.6,95000.0,49600.0,65807.68,20485.803013
2021-05-17,65850.35,77821.98,23859.75,32549.68,17946.382155
2021-05-24,32583.91,51963.2,31848.0,41883.7,12128.987456
2021-05-31,41823.92,47786.62,40000.0,43072.75,5446.462279
2021-06-07,43072.76,44300.0,34601.53,38527.58,3927.105293
2021-06-14,38533.56,40455.47,32513.1,36012.15,2720.208775
2021-06-21,36039.24,36264.07,25000.0,30273.17,5093.532446
2021-06-28,30273.17,34850.0,29784.28,33394.0,3679.312363
2021-07-05,33394.0,37783.66,31000.0,33826.33,3965.068467
2021-07-12,33827.64,34388.0,27013.84,27959.51,2732.832484
2021-07-19,27965.89,30268.69,24800.0,29945.19,2517.486402
2021-07-26,29971.88,33990.0,28779.52,31682.42,4058.588081
2021-08-02,31679.73,35070.63,30568.63,32720.78,3780.644738
2021-08-09,32738.77,45000.0,31800.0,39818.47,4746.903353
2021-08-16,39850.5,41993.57,36108.37,39476.06,3918.174644
2021-08-23,39500.7,40651.18,35167.1,37472.05,2673.006796
2021-08-30,37473.65,43862.5,35629.03,42911.21,5346.308438
2021-09-06,42911.55,43534.85,31050.0,33292.06,4639.520781
2021-09-13,33244.62,38000.0,31082.74,33029.39,3269.80252
2021-09-20,33036.34,33063.94,26515.46,30402.41,3214.61568
2021-09-27,30381.69,32780.26,27926.79,31348.18,2473.84419
2021-10-04,31350.51,37458.75,29674.78,32615.64,4348.48015
2021-10-11,32577.48,36674.1,32110.11,34827.05,2806.77296
2021-10-18,34798.54,36628.77,33314.57,34527.22,2399.24733
2021-10-25,34519.62,39554.29,33150.0,34123.58,3905.80259
2021-11-01,34117.69,35537.85,32350.0,35515.73,2305.31774
2021-11-08,35537.85,36414.41,31701.5,33574.56,3356.85998
2021-11-15,33575.42,35827.94,29743.9,31590.93,4896.10672
2021-11-22,31580.56,32750.0,27786.0,29994.09,2338.27566
2021-11-29,29996.89,30500.0,17699.81,23740.13,3126.037975
2021-12-06,23759.45,24548.37,19759.1,21699.64,4682.55326
2021-12-13,21712.44,34744.13,18852.34,31979.29,15181.64177
2021-12-20,31997.09,39271.77,30188.25,31124.02,12278.08968
2021-12-27,31185.61,39500.0,27748.63,39101.12,10740.08344
2022-01-03,39080.86,41749.34,30868.67,32692.12,13636.89711
2022-01-10,32696.54,34735.56,29372.0,33595.75,5080.15977
2022-01-17,33595.75,34392.64,20200.49,25090.13,7278.11124
2022-01-24,25105.43,26230.0,21375.17,23852.62,4275.7571
2022-01-31,23819.34,25888.0,22500.0,24591.46,2795.82496
